customer_sk,customer_id,customer_name,dob,gender,kyc_type,kyc_number,onboard_date,status,loyalty_tier,city,state,country,email,phone,last_updated_ts,gdpr_opt_out
3180,CUST003180,Customer_3180,27-05-2002,M,PAN,KYC00003180,19-10-2022,ACTIVE,Silver,Kolkata,West Bengal,India,customer3180@mail.com,-9968265747,27:44.8,Y
3181,CUST003181,Customer_3181,23-12-1995,M,Passport,KYC00003181,14-03-2020,ACTIVE,Gold,Bengaluru,Karnataka,India,customer3181@mail.com,-9135691488,27:44.8,Y
3182,CUST003182,Customer_3182,03-12-1992,M,PAN,KYC00003182,20-08-2023,INACTIVE,Gold,Mumbai,Maharashtra,India,customer3182@mail.com,-9794745145,27:44.8,N
3183,CUST003183,Customer_3183,05-01-1985,F,PAN,KYC00003183,20-11-2019,ACTIVE,Platinum,Hyderabad,Telangana,India,customer3183@mail.com,-9202624325,27:44.8,Y
3184,CUST003184,Customer_3184,18-01-1991,M,Aadhaar,KYC00003184,02-08-2022,INACTIVE,Silver,Bengaluru,Karnataka,India,customer3184@mail.com,-9210699249,27:44.8,N
3185,CUST003185,Customer_3185,27-08-1995,F,Passport,KYC00003185,08-08-2024,ACTIVE,Silver,Kolkata,West Bengal,India,customer3185@mail.com,-9202486926,27:44.8,N
3186,CUST003186,Customer_3186,17-05-1995,M,Passport,KYC00003186,29-10-2023,ACTIVE,Silver,Delhi,Delhi,India,customer3186@mail.com,-9245688895,27:44.8,Y
3187,CUST003187,Customer_3187,04-11-1985,M,Aadhaar,KYC00003187,08-08-2020,ACTIVE,Silver,Bengaluru,Karnataka,India,customer3187@mail.com,-9813865600,27:44.8,Y
3188,CUST003188,Customer_3188,15-11-2000,F,PAN,KYC00003188,06-05-2025,ACTIVE,Silver,Kolkata,West Bengal,India,customer3188@mail.com,-9812164416,27:44.8,Y
3189,CUST003189,Customer_3189,10-04-1989,M,Aadhaar,KYC00003189,29-12-2023,ACTIVE,Silver,Kolkata,West Bengal,India,customer3189@mail.com,-9340117746,27:44.8,Y
3190,CUST003190,Customer_3190,21-05-1994,M,Aadhaar,KYC00003190,14-01-2020,INACTIVE,Silver,Mumbai,Maharashtra,India,customer3190@mail.com,-9955350243,27:44.8,Y
3191,CUST003191,Customer_3191,29-01-1995,F,Aadhaar,KYC00003191,14-08-2022,ACTIVE,Gold,Mumbai,Maharashtra,India,customer3191@mail.com,-9235549526,27:44.8,Y
3192,CUST003192,Customer_3192,30-06-1992,F,Aadhaar,KYC00003192,05-05-2021,INACTIVE,Gold,Bengaluru,Karnataka,India,customer3192@mail.com,-9951532242,27:44.8,Y
3193,CUST003193,Customer_3193,30-12-1995,F,Aadhaar,KYC00003193,02-03-2020,ACTIVE,Silver,Mumbai,Maharashtra,India,customer3193@mail.com,-9900391884,27:44.8,Y
3194,CUST003194,Customer_3194,02-05-2010,F,PAN,KYC00003194,27-11-2022,INACTIVE,Platinum,Hyderabad,Telangana,India,customer3194@mail.com,-9819429433,27:44.8,N
3195,CUST003195,Customer_3195,17-01-1995,F,Passport,KYC00003195,04-06-2024,ACTIVE,Silver,Hyderabad,Telangana,India,customer3195@mail.com,-9767685283,27:44.8,N
3196,CUST003196,Customer_3196,23-02-2000,F,PAN,KYC00003196,02-10-2021,ACTIVE,Gold,Mumbai,Maharashtra,India,customer3196@mail.com,-9534096755,27:44.8,N
3197,CUST003197,Customer_3197,29-05-2009,M,Aadhaar,KYC00003197,22-06-2023,INACTIVE,Silver,Bengaluru,Karnataka,India,customer3197@mail.com,-9496996557,27:44.8,Y
3198,CUST003198,Customer_3198,31-01-2007,M,Passport,KYC00003198,03-09-2022,INACTIVE,Gold,Hyderabad,Telangana,India,customer3198@mail.com,-9212985882,27:44.8,N
3199,CUST003199,Customer_3199,27-09-2000,M,PAN,KYC00003199,15-07-2022,ACTIVE,Silver,Delhi,Delhi,India,customer3199@mail.com,-9409821229,27:44.8,N
3200,CUST003200,Customer_3200,31-10-2001,F,Passport,KYC00003200,25-07-2021,ACTIVE,Gold,Bengaluru,Karnataka,India,customer3200@mail.com,-9323744436,27:44.8,N
3201,CUST003201,Customer_3201,06-08-2012,F,Passport,KYC00003201,20-10-2020,ACTIVE,Gold,Mumbai,Maharashtra,India,customer3201@mail.com,-9317484139,27:44.8,N
3202,CUST003202,Customer_3202,27-09-2010,M,Aadhaar,KYC00003202,27-02-2019,ACTIVE,Gold,Delhi,Delhi,India,customer3202@mail.com,-9187827925,27:44.8,Y
3203,CUST003203,Customer_3203,11-09-2004,F,PAN,KYC00003203,05-01-2025,ACTIVE,Gold,Hyderabad,Telangana,India,customer3203@mail.com,-9391470829,27:44.8,Y
3204,CUST003204,Customer_3204,08-01-1997,F,Passport,KYC00003204,07-09-2021,INACTIVE,Silver,Hyderabad,Telangana,India,customer3204@mail.com,-9818071075,27:44.8,Y
3205,CUST003205,Customer_3205,16-09-1988,F,Passport,KYC00003205,15-01-2024,ACTIVE,Gold,Delhi,Delhi,India,customer3205@mail.com,-9707208170,27:44.8,N
3206,CUST003206,Customer_3206,28-10-2012,M,Passport,KYC00003206,28-10-2024,ACTIVE,Gold,Chennai,Tamil Nadu,India,customer3206@mail.com,-9203274018,27:44.8,N
3207,CUST003207,Customer_3207,07-08-2006,M,PAN,KYC00003207,01-06-2022,ACTIVE,Platinum,Mumbai,Maharashtra,India,customer3207@mail.com,-9595966241,27:44.8,Y
3208,CUST003208,Customer_3208,24-02-1995,M,Aadhaar,KYC00003208,02-05-2020,INACTIVE,Silver,Kolkata,West Bengal,India,customer3208@mail.com,-9507527441,27:44.8,Y
3209,CUST003209,Customer_3209,13-08-1991,M,PAN,KYC00003209,26-01-2021,INACTIVE,Gold,Delhi,Delhi,India,customer3209@mail.com,-9694735238,27:44.8,Y
3210,CUST003210,Customer_3210,11-06-1990,F,Passport,KYC00003210,31-01-2021,ACTIVE,Silver,Chennai,Tamil Nadu,India,customer3210@mail.com,-9241535091,27:44.8,Y
3211,CUST003211,Customer_3211,11-01-2002,M,Passport,KYC00003211,04-05-2021,INACTIVE,Gold,Bengaluru,Karnataka,India,customer3211@mail.com,-9297507780,27:44.8,N
3212,CUST003212,Customer_3212,20-08-1996,M,Passport,KYC00003212,26-06-2024,ACTIVE,Gold,Hyderabad,Telangana,India,customer3212@mail.com,-9854337121,27:44.8,N
3213,CUST003213,Customer_3213,10-05-2002,M,PAN,KYC00003213,14-09-2024,ACTIVE,Gold,Bengaluru,Karnataka,India,customer3213@mail.com,-9248922131,27:44.8,N
3214,CUST003214,Customer_3214,27-10-1993,F,Passport,KYC00003214,10-12-2020,ACTIVE,Platinum,Kolkata,West Bengal,India,customer3214@mail.com,-9217936809,27:44.8,Y
3215,CUST003215,Customer_3215,20-09-2002,F,Passport,KYC00003215,11-04-2021,INACTIVE,Silver,Hyderabad,Telangana,India,customer3215@mail.com,-9766172829,27:44.8,N
3216,CUST003216,Customer_3216,25-04-1985,F,Passport,KYC00003216,05-03-2024,ACTIVE,Silver,Delhi,Delhi,India,customer3216@mail.com,-9452870738,27:44.8,Y
3217,CUST003217,Customer_3217,21-02-1989,M,PAN,KYC00003217,15-05-2022,ACTIVE,Silver,Chennai,Tamil Nadu,India,customer3217@mail.com,-9475706838,27:44.8,Y
3218,CUST003218,Customer_3218,03-03-2002,M,Passport,KYC00003218,30-09-2024,ACTIVE,Platinum,Kolkata,West Bengal,India,customer3218@mail.com,-9728247519,27:44.8,Y
3219,CUST003219,Customer_3219,24-11-1992,M,PAN,KYC00003219,19-01-2021,ACTIVE,Silver,Kolkata,West Bengal,India,customer3219@mail.com,-9611356609,27:44.8,N
3220,CUST003220,Customer_3220,17-08-2013,M,Passport,KYC00003220,25-01-2021,ACTIVE,Gold,Delhi,Delhi,India,customer3220@mail.com,-9148952307,27:44.8,N
3221,CUST003221,Customer_3221,14-12-1986,M,Aadhaar,KYC00003221,15-07-2023,ACTIVE,Silver,Kolkata,West Bengal,India,customer3221@mail.com,-9179363850,27:44.8,N
3222,CUST003222,Customer_3222,03-04-1988,M,Aadhaar,KYC00003222,12-02-2018,ACTIVE,Platinum,Chennai,Tamil Nadu,India,customer3222@mail.com,-9802713255,27:44.8,Y
3223,CUST003223,Customer_3223,20-04-1986,F,Passport,KYC00003223,24-10-2019,ACTIVE,Silver,Kolkata,West Bengal,India,customer3223@mail.com,-9668693140,27:44.8,N
3224,CUST003224,Customer_3224,04-07-1989,F,Passport,KYC00003224,16-05-2018,ACTIVE,Platinum,Delhi,Delhi,India,customer3224@mail.com,-9746630574,27:44.8,Y
3225,CUST003225,Customer_3225,06-04-1997,M,PAN,KYC00003225,01-04-2020,ACTIVE,Platinum,Mumbai,Maharashtra,India,customer3225@mail.com,-9897487285,27:44.8,N
3226,CUST003226,Customer_3226,29-12-2008,F,PAN,KYC00003226,03-09-2018,ACTIVE,Gold,Bengaluru,Karnataka,India,customer3226@mail.com,-9312044350,27:44.8,Y
3227,CUST003227,Customer_3227,02-12-1986,F,Passport,KYC00003227,12-07-2025,ACTIVE,Gold,Delhi,Delhi,India,customer3227@mail.com,-9999079829,27:44.8,Y
3228,CUST003228,Customer_3228,19-07-2008,F,PAN,KYC00003228,24-11-2018,ACTIVE,Gold,Mumbai,Maharashtra,India,customer3228@mail.com,-9206173692,27:44.8,Y
3229,CUST003229,Customer_3229,15-05-1989,M,PAN,KYC00003229,29-11-2025,ACTIVE,Platinum,Delhi,Delhi,India,customer3229@mail.com,-9832125586,27:44.8,N
3230,CUST003230,Customer_3230,28-03-1990,F,Aadhaar,KYC00003230,03-07-2025,ACTIVE,Silver,Kolkata,West Bengal,India,customer3230@mail.com,-9659155822,27:44.8,Y
3231,CUST003231,Customer_3231,17-04-1988,M,PAN,KYC00003231,26-12-2023,INACTIVE,Platinum,Bengaluru,Karnataka,India,customer3231@mail.com,-9421128123,27:44.8,N
3232,CUST003232,Customer_3232,26-11-2005,M,Passport,KYC00003232,22-05-2020,INACTIVE,Gold,Mumbai,Maharashtra,India,customer3232@mail.com,-9647690291,27:44.8,N
3233,CUST003233,Customer_3233,28-03-2001,F,Aadhaar,KYC00003233,08-02-2020,ACTIVE,Silver,Delhi,Delhi,India,customer3233@mail.com,-9694968558,27:44.8,Y
3234,CUST003234,Customer_3234,30-09-2012,F,Aadhaar,KYC00003234,22-11-2024,ACTIVE,Platinum,Kolkata,West Bengal,India,customer3234@mail.com,-9506895265,27:44.8,Y
3235,CUST003235,Customer_3235,03-01-1997,M,PAN,KYC00003235,12-03-2025,ACTIVE,Silver,Chennai,Tamil Nadu,India,customer3235@mail.com,-9474039052,27:44.8,N
3236,CUST003236,Customer_3236,01-08-1987,M,PAN,KYC00003236,06-10-2021,ACTIVE,Gold,Kolkata,West Bengal,India,customer3236@mail.com,-9155189344,27:44.8,N
3237,CUST003237,Customer_3237,05-12-2013,F,Passport,KYC00003237,30-01-2020,INACTIVE,Silver,Chennai,Tamil Nadu,India,customer3237@mail.com,-9536497387,27:44.8,N
3238,CUST003238,Customer_3238,16-04-1999,M,Aadhaar,KYC00003238,20-12-2019,INACTIVE,Platinum,Bengaluru,Karnataka,India,customer3238@mail.com,-9434886972,27:44.8,Y
3239,CUST003239,Customer_3239,26-05-1990,F,Aadhaar,KYC00003239,16-06-2023,ACTIVE,Platinum,Kolkata,West Bengal,India,customer3239@mail.com,-9600948451,27:44.8,N
3240,CUST003240,Customer_3240,01-10-2007,F,Aadhaar,KYC00003240,19-05-2022,ACTIVE,Platinum,Chennai,Tamil Nadu,India,customer3240@mail.com,-9712261546,27:44.8,Y
3241,CUST003241,Customer_3241,16-07-1985,F,PAN,KYC00003241,17-08-2024,ACTIVE,Gold,Kolkata,West Bengal,India,customer3241@mail.com,-9584705974,27:44.8,N
3242,CUST003242,Customer_3242,12-03-2002,M,Aadhaar,KYC00003242,31-01-2022,ACTIVE,Silver,Hyderabad,Telangana,India,customer3242@mail.com,-9297816884,27:44.8,N
3243,CUST003243,Customer_3243,16-01-1988,F,PAN,KYC00003243,16-05-2022,INACTIVE,Silver,Hyderabad,Telangana,India,customer3243@mail.com,-9916496431,27:44.8,N
3244,CUST003244,Customer_3244,17-08-2000,M,Aadhaar,KYC00003244,17-04-2022,ACTIVE,Gold,Delhi,Delhi,India,customer3244@mail.com,-9124218531,27:44.8,Y
3245,CUST003245,Customer_3245,10-05-1997,F,PAN,KYC00003245,30-06-2020,ACTIVE,Gold,Kolkata,West Bengal,India,customer3245@mail.com,-9646796511,27:44.8,N
3246,CUST003246,Customer_3246,10-11-1995,M,Passport,KYC00003246,28-09-2023,INACTIVE,Silver,Mumbai,Maharashtra,India,customer3246@mail.com,-9105527649,27:44.8,Y
3247,CUST003247,Customer_3247,22-08-2002,F,Passport,KYC00003247,21-09-2024,ACTIVE,Platinum,Hyderabad,Telangana,India,customer3247@mail.com,-9391996844,27:44.8,Y
3248,CUST003248,Customer_3248,01-04-1990,M,PAN,KYC00003248,17-04-2023,INACTIVE,Silver,Delhi,Delhi,India,customer3248@mail.com,-9306345142,27:44.8,Y
3249,CUST003249,Customer_3249,02-12-1999,M,PAN,KYC00003249,28-07-2020,ACTIVE,Platinum,Kolkata,West Bengal,India,customer3249@mail.com,-9259003060,27:44.8,Y
3250,CUST003250,Customer_3250,09-02-2009,M,Aadhaar,KYC00003250,23-02-2018,ACTIVE,Gold,Mumbai,Maharashtra,India,customer3250@mail.com,-9450836626,27:44.8,Y
3251,CUST003251,Customer_3251,21-10-1992,F,Passport,KYC00003251,17-08-2024,ACTIVE,Silver,Chennai,Tamil Nadu,India,customer3251@mail.com,-9101383778,27:44.8,N
3252,CUST003252,Customer_3252,01-12-1985,F,Aadhaar,KYC00003252,15-10-2024,ACTIVE,Silver,Kolkata,West Bengal,India,customer3252@mail.com,-9500533213,27:44.8,Y
3253,CUST003253,Customer_3253,06-05-1989,M,Aadhaar,KYC00003253,25-06-2025,ACTIVE,Gold,Hyderabad,Telangana,India,customer3253@mail.com,-9308563433,27:44.8,N
3254,CUST003254,Customer_3254,12-09-1990,M,Passport,KYC00003254,14-12-2023,ACTIVE,Silver,Delhi,Delhi,India,customer3254@mail.com,-9949915589,27:44.8,N
3255,CUST003255,Customer_3255,11-06-1989,F,Aadhaar,KYC00003255,29-03-2024,ACTIVE,Platinum,Bengaluru,Karnataka,India,customer3255@mail.com,-9915153428,27:44.8,N
3256,CUST003256,Customer_3256,11-12-1994,M,PAN,KYC00003256,23-01-2024,ACTIVE,Silver,Chennai,Tamil Nadu,India,customer3256@mail.com,-9125479405,27:44.8,N
3257,CUST003257,Customer_3257,26-01-2012,F,Passport,KYC00003257,11-09-2021,ACTIVE,Gold,Kolkata,West Bengal,India,customer3257@mail.com,-9182894168,27:44.8,N
3258,CUST003258,Customer_3258,25-01-2007,M,Passport,KYC00003258,11-12-2020,ACTIVE,Gold,Mumbai,Maharashtra,India,customer3258@mail.com,-9696646219,27:44.8,N
3259,CUST003259,Customer_3259,28-01-1997,M,Passport,KYC00003259,30-05-2018,ACTIVE,Silver,Delhi,Delhi,India,customer3259@mail.com,-9788869078,27:44.8,Y
3260,CUST003260,Customer_3260,17-06-2001,M,Aadhaar,KYC00003260,01-08-2023,ACTIVE,Platinum,Kolkata,West Bengal,India,customer3260@mail.com,-9344109198,27:44.8,N
3261,CUST003261,Customer_3261,01-06-2010,M,Passport,KYC00003261,21-08-2019,ACTIVE,Silver,Chennai,Tamil Nadu,India,customer3261@mail.com,-9984663740,27:44.8,N
3262,CUST003262,Customer_3262,29-11-1994,F,Passport,KYC00003262,16-06-2024,ACTIVE,Gold,Bengaluru,Karnataka,India,customer3262@mail.com,-9974370642,27:44.8,N
3263,CUST003263,Customer_3263,30-08-1998,F,Aadhaar,KYC00003263,05-03-2022,ACTIVE,Platinum,Chennai,Tamil Nadu,India,customer3263@mail.com,-9924800971,27:44.8,Y
3264,CUST003264,Customer_3264,24-08-1996,M,Passport,KYC00003264,03-01-2018,INACTIVE,Platinum,Chennai,Tamil Nadu,India,customer3264@mail.com,-9561628818,27:44.8,Y
3265,CUST003265,Customer_3265,15-07-1997,F,PAN,KYC00003265,31-10-2023,INACTIVE,Silver,Hyderabad,Telangana,India,customer3265@mail.com,-9505082100,27:44.8,Y
3266,CUST003266,Customer_3266,05-05-1986,F,Aadhaar,KYC00003266,18-09-2022,INACTIVE,Silver,Hyderabad,Telangana,India,customer3266@mail.com,-9350748925,27:44.8,N
3267,CUST003267,Customer_3267,26-10-2000,F,PAN,KYC00003267,06-12-2018,INACTIVE,Gold,Bengaluru,Karnataka,India,customer3267@mail.com,-9254513102,27:44.8,N
3268,CUST003268,Customer_3268,07-05-1988,M,Aadhaar,KYC00003268,12-06-2025,ACTIVE,Gold,Delhi,Delhi,India,customer3268@mail.com,-9731087247,27:44.8,Y
3269,CUST003269,Customer_3269,18-03-2000,M,Passport,KYC00003269,25-03-2018,ACTIVE,Silver,Mumbai,Maharashtra,India,customer3269@mail.com,-9614226281,27:44.8,N
3270,CUST003270,Customer_3270,13-09-2011,M,Passport,KYC00003270,15-11-2024,INACTIVE,Gold,Chennai,Tamil Nadu,India,customer3270@mail.com,-9389215757,27:44.8,N
3271,CUST003271,Customer_3271,18-07-2006,M,Aadhaar,KYC00003271,07-02-2018,ACTIVE,Platinum,Delhi,Delhi,India,customer3271@mail.com,-9297767797,27:44.8,Y
3272,CUST003272,Customer_3272,26-06-1990,F,PAN,KYC00003272,20-05-2020,ACTIVE,Platinum,Hyderabad,Telangana,India,customer3272@mail.com,-9105118889,27:44.8,Y
3273,CUST003273,Customer_3273,03-10-1987,F,Passport,KYC00003273,01-06-2019,ACTIVE,Silver,Bengaluru,Karnataka,India,customer3273@mail.com,-9873251093,27:44.8,N
3274,CUST003274,Customer_3274,25-03-1995,F,Passport,KYC00003274,19-03-2019,ACTIVE,Platinum,Bengaluru,Karnataka,India,customer3274@mail.com,-9462963916,27:44.8,N
3275,CUST003275,Customer_3275,21-10-1996,M,Aadhaar,KYC00003275,15-12-2019,INACTIVE,Platinum,Delhi,Delhi,India,customer3275@mail.com,-9968649255,27:44.8,N
3276,CUST003276,Customer_3276,10-06-1991,F,PAN,KYC00003276,20-02-2022,INACTIVE,Silver,Kolkata,West Bengal,India,customer3276@mail.com,-9356797971,27:44.8,Y
3277,CUST003277,Customer_3277,23-08-2013,M,Passport,KYC00003277,16-10-2021,ACTIVE,Gold,Mumbai,Maharashtra,India,customer3277@mail.com,-9294651189,27:44.8,Y
3278,CUST003278,Customer_3278,14-08-1998,M,Passport,KYC00003278,04-05-2022,ACTIVE,Silver,Kolkata,West Bengal,India,customer3278@mail.com,-9400147408,27:44.8,Y
3279,CUST003279,Customer_3279,23-04-2011,F,Aadhaar,KYC00003279,23-01-2020,ACTIVE,Gold,Mumbai,Maharashtra,India,customer3279@mail.com,-9269577710,27:44.8,Y
3280,CUST003280,Customer_3280,03-06-1997,M,Passport,KYC00003280,23-07-2019,ACTIVE,Silver,Delhi,Delhi,India,customer3280@mail.com,-9424308042,27:44.8,Y
3281,CUST003281,Customer_3281,24-12-2004,M,PAN,KYC00003281,11-01-2022,ACTIVE,Platinum,Delhi,Delhi,India,customer3281@mail.com,-9289078259,27:44.8,N
3282,CUST003282,Customer_3282,07-04-2011,M,Aadhaar,KYC00003282,21-01-2018,INACTIVE,Silver,Delhi,Delhi,India,customer3282@mail.com,-9235508165,27:44.8,N
3283,CUST003283,Customer_3283,30-10-1993,M,PAN,KYC00003283,29-07-2024,ACTIVE,Platinum,Kolkata,West Bengal,India,customer3283@mail.com,-9148487604,27:44.8,N
3284,CUST003284,Customer_3284,28-03-2000,M,PAN,KYC00003284,12-09-2019,ACTIVE,Gold,Chennai,Tamil Nadu,India,customer3284@mail.com,-9202241247,27:44.8,Y
3285,CUST003285,Customer_3285,09-01-2010,M,Passport,KYC00003285,24-09-2020,ACTIVE,Gold,Kolkata,West Bengal,India,customer3285@mail.com,-9764640924,27:44.8,Y
3286,CUST003286,Customer_3286,09-04-2011,F,PAN,KYC00003286,08-10-2024,ACTIVE,Silver,Delhi,Delhi,India,customer3286@mail.com,-9162421708,27:44.8,Y
3287,CUST003287,Customer_3287,06-04-2010,F,Aadhaar,KYC00003287,12-02-2019,INACTIVE,Silver,Mumbai,Maharashtra,India,customer3287@mail.com,-9297789448,27:44.8,N
3288,CUST003288,Customer_3288,05-10-1996,F,PAN,KYC00003288,07-10-2023,ACTIVE,Gold,Delhi,Delhi,India,customer3288@mail.com,-9743925147,27:44.8,N
3289,CUST003289,Customer_3289,30-04-2004,M,PAN,KYC00003289,02-01-2018,ACTIVE,Gold,Kolkata,West Bengal,India,customer3289@mail.com,-9880563302,27:44.8,Y
3290,CUST003290,Customer_3290,05-09-1994,M,Aadhaar,KYC00003290,20-04-2025,INACTIVE,Gold,Mumbai,Maharashtra,India,customer3290@mail.com,-9939494162,27:44.8,Y
3291,CUST003291,Customer_3291,14-01-1999,F,Aadhaar,KYC00003291,12-12-2022,ACTIVE,Silver,Bengaluru,Karnataka,India,customer3291@mail.com,-9576674589,27:44.8,Y
3292,CUST003292,Customer_3292,21-06-1989,F,Aadhaar,KYC00003292,13-03-2020,ACTIVE,Silver,Hyderabad,Telangana,India,customer3292@mail.com,-9819492837,27:44.8,N
3293,CUST003293,Customer_3293,12-05-2003,F,Passport,KYC00003293,20-10-2022,ACTIVE,Silver,Delhi,Delhi,India,customer3293@mail.com,-9470012259,27:44.8,Y
3294,CUST003294,Customer_3294,16-04-2005,F,PAN,KYC00003294,28-05-2019,ACTIVE,Platinum,Hyderabad,Telangana,India,customer3294@mail.com,-9271928496,27:44.8,Y
3295,CUST003295,Customer_3295,26-03-2013,F,Aadhaar,KYC00003295,21-02-2024,ACTIVE,Gold,Hyderabad,Telangana,India,customer3295@mail.com,-9811011200,27:44.8,Y
3296,CUST003296,Customer_3296,14-03-2012,M,PAN,KYC00003296,25-06-2019,ACTIVE,Silver,Hyderabad,Telangana,India,customer3296@mail.com,-9824960790,27:44.8,Y
3297,CUST003297,Customer_3297,18-08-2005,F,PAN,KYC00003297,02-05-2022,INACTIVE,Platinum,Delhi,Delhi,India,customer3297@mail.com,-9559108298,27:44.8,Y
3298,CUST003298,Customer_3298,16-03-1995,M,PAN,KYC00003298,23-03-2020,INACTIVE,Silver,Bengaluru,Karnataka,India,customer3298@mail.com,-9678908966,27:44.8,N
3299,CUST003299,Customer_3299,18-02-1991,M,PAN,KYC00003299,31-03-2022,ACTIVE,Platinum,Chennai,Tamil Nadu,India,customer3299@mail.com,-9650430844,27:44.8,N
3300,CUST003300,Customer_3300,24-01-1994,F,PAN,KYC00003300,07-12-2018,ACTIVE,Silver,Delhi,Delhi,India,customer3300@mail.com,-9750981687,27:44.8,N
3301,CUST003301,Customer_3301,18-02-1985,M,PAN,KYC00003301,29-09-2020,INACTIVE,Gold,Mumbai,Maharashtra,India,customer3301@mail.com,-9929904775,27:44.8,Y
3302,CUST003302,Customer_3302,17-04-2008,M,PAN,KYC00003302,19-11-2025,ACTIVE,Silver,Chennai,Tamil Nadu,India,customer3302@mail.com,-9253761059,27:44.8,N
3303,CUST003303,Customer_3303,16-08-1999,F,Aadhaar,KYC00003303,14-11-2024,ACTIVE,Silver,Delhi,Delhi,India,customer3303@mail.com,-9614051405,27:44.8,N
3304,CUST003304,Customer_3304,09-03-2006,M,Passport,KYC00003304,29-07-2023,INACTIVE,Gold,Kolkata,West Bengal,India,customer3304@mail.com,-9712166636,27:44.8,Y
3305,CUST003305,Customer_3305,07-08-1993,M,PAN,KYC00003305,22-01-2019,ACTIVE,Gold,Bengaluru,Karnataka,India,customer3305@mail.com,-9816506689,27:44.8,Y
3306,CUST003306,Customer_3306,03-01-2000,M,Passport,KYC00003306,19-10-2022,INACTIVE,Gold,Delhi,Delhi,India,customer3306@mail.com,-9297556713,27:44.8,N
3307,CUST003307,Customer_3307,18-01-1994,F,PAN,KYC00003307,15-08-2019,INACTIVE,Silver,Delhi,Delhi,India,customer3307@mail.com,-9400271664,27:44.8,N
3308,CUST003308,Customer_3308,23-01-1994,M,Aadhaar,KYC00003308,05-02-2022,INACTIVE,Gold,Bengaluru,Karnataka,India,customer3308@mail.com,-9906778304,27:44.8,N
3309,CUST003309,Customer_3309,20-03-2005,F,Aadhaar,KYC00003309,07-12-2023,INACTIVE,Platinum,Chennai,Tamil Nadu,India,customer3309@mail.com,-9415148687,27:44.8,N
3310,CUST003310,Customer_3310,22-07-1991,F,Passport,KYC00003310,25-03-2021,ACTIVE,Silver,Mumbai,Maharashtra,India,customer3310@mail.com,-9123278871,27:44.8,N
3311,CUST003311,Customer_3311,22-03-2012,M,Aadhaar,KYC00003311,24-01-2018,INACTIVE,Platinum,Delhi,Delhi,India,customer3311@mail.com,-9239171740,27:44.8,N
3312,CUST003312,Customer_3312,08-05-2001,F,PAN,KYC00003312,09-08-2019,ACTIVE,Gold,Bengaluru,Karnataka,India,customer3312@mail.com,-9922395586,27:44.8,Y
3313,CUST003313,Customer_3313,29-11-2002,F,PAN,KYC00003313,12-09-2024,ACTIVE,Platinum,Delhi,Delhi,India,customer3313@mail.com,-9443142761,27:44.8,Y
3314,CUST003314,Customer_3314,10-12-2003,M,Aadhaar,KYC00003314,06-09-2025,ACTIVE,Silver,Chennai,Tamil Nadu,India,customer3314@mail.com,-9178328548,27:44.8,Y
3315,CUST003315,Customer_3315,10-02-1989,F,Aadhaar,KYC00003315,14-05-2025,ACTIVE,Silver,Chennai,Tamil Nadu,India,customer3315@mail.com,-9299765780,27:44.8,Y
3316,CUST003316,Customer_3316,18-04-1997,F,Aadhaar,KYC00003316,03-03-2024,ACTIVE,Gold,Mumbai,Maharashtra,India,customer3316@mail.com,-9470321562,27:44.8,N
3317,CUST003317,Customer_3317,11-08-2009,F,PAN,KYC00003317,11-03-2022,ACTIVE,Platinum,Hyderabad,Telangana,India,customer3317@mail.com,-9412788115,27:44.8,Y
3318,CUST003318,Customer_3318,02-04-1985,M,PAN,KYC00003318,15-04-2025,ACTIVE,Silver,Delhi,Delhi,India,customer3318@mail.com,-9414182076,27:44.8,N
3319,CUST003319,Customer_3319,17-08-1990,M,PAN,KYC00003319,27-12-2022,ACTIVE,Platinum,Chennai,Tamil Nadu,India,customer3319@mail.com,-9160237131,27:44.8,N
3320,CUST003320,Customer_3320,15-01-1987,F,Aadhaar,KYC00003320,28-06-2022,INACTIVE,Silver,Bengaluru,Karnataka,India,customer3320@mail.com,-9524583358,27:44.8,Y
3321,CUST003321,Customer_3321,07-06-2012,M,Passport,KYC00003321,30-07-2019,INACTIVE,Silver,Delhi,Delhi,India,customer3321@mail.com,-9104664564,27:44.8,Y
3322,CUST003322,Customer_3322,16-05-1990,M,PAN,KYC00003322,20-07-2018,ACTIVE,Platinum,Kolkata,West Bengal,India,customer3322@mail.com,-9388215591,27:44.8,Y
